Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
2026-01-31,Girls,14731,Greenville,Rangeley Lakes Regional,S,South,South-S,South-S,18,7,4-14-0 (0.222),18,18,7.222222,6.7755977777,win,Greenville,Rangeley Lakes Regional,32.0,3.764705,X,,,Rangeley Lakes Regional,Greenville,25.0,30.0,2026-02-08T20:16:07Z
2025-12-09,Girls,14735,Marshwood,Noble,B,South,South-B,South-A,2,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Noble,40.0,4.444444,X,,,Marshwood,Noble,55.0,14.0,2026-02-08T20:16:07Z
2025-12-16,Girls,14737,Marshwood,Deering,B,South,South-B,South-A,4,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Deering,40.0,6.666666,X,,,Marshwood,Deering,56.0,48.0,2026-02-08T20:16:07Z
2025-12-30,Girls,14740,Biddeford,Marshwood,A,South,South-A,South-B,7,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Marshwood,38.0,28.888888,X,,,Marshwood,Biddeford,28.0,54.0,2026-02-08T20:16:07Z
2026-01-08,Girls,14742,Marshwood,Falmouth,B,South,South-B,South-A,8,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Falmouth,40.0,1.0,X,,,Marshwood,Falmouth,51.0,31.0,2026-02-08T20:16:07Z
2026-01-17,Girls,14744,South Portland,Marshwood,A,South,South-A,South-B,12,3,16-2-0 (0.889),18,18,35.444444,155.9259216666,win,South Portland,Marshwood,38.0,28.888888,X,,,Marshwood,South Portland,28.0,37.0,2026-02-08T20:16:07Z
2026-01-23,Girls,14748,Marshwood,Massabesic,B,South,South-B,South-A,14,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Massabesic,40.0,11.111111,X,,,Marshwood,Massabesic,63.0,30.0,2026-02-08T20:16:07Z
2026-01-29,Girls,14750,Marshwood,Westbrook,B,South,South-B,South-A,16,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Westbrook,40.0,24.444444,X,,,Marshwood,Westbrook,62.0,58.0,2026-02-08T20:16:07Z
2025-12-20,Girls,14761,Skowhegan Area,Mount Blue,A,North,North-A,North-A,5,8,8-10-0 (0.444),18,18,17.777777,25.6790111111,win,Skowhegan Area,Mount Blue,40.0,1.0,X,,,Mount Blue,Skowhegan Area,20.0,55.0,2026-02-08T20:16:07Z
2026-01-06,Girls,14763,Leavitt Area,Mount Blue,B,South,South-B,North-A,8,7,8-10-0 (0.444),18,18,16.888888,58.5802455555,win,Leavitt Area,Mount Blue,40.0,1.0,X,,,Mount Blue,Leavitt Area,45.0,67.0,2026-02-08T20:16:07Z
2026-01-10,Girls,14765,Messalonskee,Mount Blue,A,North,North-A,North-A,11,10,3-15-0 (0.167),18,18,6.666666,2.3456788888,win,Messalonskee,Mount Blue,40.0,1.0,X,,,Mount Blue,Messalonskee,19.0,63.0,2026-02-08T20:16:07Z
2026-01-13,Girls,14767,Edward Little,Mount Blue,A,North,North-A,North-A,12,4,14-4-0 (0.778),18,18,30.888888,117.2222194444,win,Edward Little,Mount Blue,40.0,1.0,X,,,Mount Blue,Edward Little,24.0,72.0,2026-02-08T20:16:07Z
2026-01-22,Girls,14769,Brewer,Mount Blue,A,North,North-A,North-A,13,9,5-13-0 (0.278),18,18,11.111111,25.0617272222,win,Brewer,Mount Blue,40.0,1.0,X,,,Mount Blue,Brewer,23.0,54.0,2026-02-08T20:16:07Z
2026-01-30,Girls,14771,Brunswick,Mount Blue,A,North,North-A,North-A,16,6,7-11-0 (0.389),18,18,15.333333,47.0370355555,win,Brunswick,Mount Blue,40.0,1.0,X,,,Mount Blue,Brunswick,30.0,52.0,2026-02-08T20:16:07Z
2026-02-03,Girls,14773,Lewiston,Mount Blue,A,North,North-A,North-A,17,7,9-9-0 (0.500),18,18,19.888888,44.6296277777,win,Lewiston,Mount Blue,40.0,1.0,X,,,Mount Blue,Lewiston,39.0,65.0,2026-02-08T20:16:07Z
2025-12-19,Girls,14853,Bonny Eagle,Noble,A,South,South-A,South-A,4,12,5-13-0 (0.278),18,18,11.111111,13.4567888888,win,Bonny Eagle,Noble,40.0,4.444444,X,,,Noble,Bonny Eagle,22.0,41.0,2026-02-08T20:16:07Z
2025-12-22,Girls,14855,Scarborough,Noble,A,South,South-A,South-A,6,9,7-11-0 (0.389),18,18,15.555555,32.6543194444,win,Scarborough,Noble,40.0,4.444444,X,,,Noble,Scarborough,19.0,43.0,2026-02-08T20:16:07Z
2026-01-09,Girls,14857,Portland,Noble,A,South,South-A,South-A,9,13,4-14-0 (0.222),18,18,8.888888,12.9012338888,win,Portland,Noble,40.0,4.444444,X,,,Noble,Portland,27.0,40.0,2026-02-08T20:16:07Z
2026-01-13,Girls,14859,Marshwood,Noble,B,South,South-B,South-A,10,5,13-5-0 (0.722),18,18,28.888888,88.2098738888,win,Marshwood,Noble,40.0,4.444444,X,,,Noble,Marshwood,14.0,47.0,2026-02-08T20:16:07Z
2026-01-19,Girls,14861,Noble,Falmouth,A,South,South-A,South-A,13,15,2-16-0 (0.111),18,18,4.444444,1.1111111111,win,Noble,Falmouth,40.0,1.0,X,,,Noble,Falmouth,30.0,22.0,2026-02-08T20:16:07Z
2026-01-27,Girls,14863,Thornton Academy,Noble,A,South,South-A,South-A,16,7,10-8-0 (0.556),18,18,22.222222,67.22222,win,Thornton Academy,Noble,40.0,4.444444,X,,,Noble,Thornton Academy,27.0,47.0,2026-02-08T20:16:07Z
2026-02-03,Girls,14865,Massabesic,Noble,A,South,South-A,South-A,17,11,5-13-0 (0.278),18,18,11.111111,15.3703694444,win,Massabesic,Noble,40.0,4.444444,X,,,Noble,Massabesic,22.0,35.0,2026-02-08T20:16:07Z
2025-12-09,Boys,14867,Noble,Marshwood,A,South,South-A,South-B,2,14,5-13-0 (0.278),18,18,10.888888,8.4567894444,win,Noble,Marshwood,38.0,2.222222,X,,,Noble,Marshwood,43.0,38.0,2026-02-08T20:16:07Z
2025-12-12,Boys,14869,Falmouth,Noble,A,South,South-A,South-A,3,11,7-11-0 (0.389),18,18,15.444444,41.5432083333,win,Falmouth,Noble,40.0,10.888888,X,,,Noble,Falmouth,44.0,82.0,2026-02-08T20:16:07Z
2025-12-16,Boys,14871,Noble,Massabesic,A,South,South-A,South-A,4,14,5-13-0 (0.278),18,18,10.888888,8.4567894444,win,Noble,Massabesic,40.0,2.111111,X,,,Noble,Massabesic,63.0,50.0,2026-02-08T20:16:07Z
2025-12-27,Boys,14873,Cheverus,Noble,A,South,South-A,South-A,7,5,10-8-0 (0.556),18,18,22.222222,89.3827133333,win,Cheverus,Noble,40.0,10.888888,X,,,Noble,Cheverus,47.0,70.0,2026-02-08T20:16:07Z
2026-01-08,Boys,14875,Gorham,Noble,A,South,South-A,South-A,10,12,6-12-0 (0.333),18,18,13.222222,24.3209861111,win,Gorham,Noble,40.0,10.888888,X,,,Noble,Gorham,40.0,68.0,2026-02-08T20:16:07Z
2026-01-20,Boys,14877,South Portland,Noble,A,South,South-A,South-A,13,3,15-3-0 (0.833),18,18,33.222222,160.8641938888,win,South Portland,Noble,40.0,10.888888,X,,,Noble,South Portland,45.0,67.0,2026-02-08T20:16:07Z
2026-01-23,Boys,14879,Westbrook,Noble,A,South,South-A,South-A,13,7,13-5-0 (0.722),18,18,28.666666,84.4444416666,win,Westbrook,Noble,40.0,10.888888,X,,,Noble,Westbrook,52.0,74.0,2026-02-08T20:16:07Z
2026-01-30,Boys,14881,Noble,Deering,A,South,South-A,South-A,17,14,5-13-0 (0.278),18,18,10.888888,8.4567894444,win,Noble,Deering,40.0,6.555555,X,,,Noble,Deering,52.0,49.0,2026-02-08T20:16:07Z
2025-12-06,Boys,14891,Lee Academy,Searsport HS,D,North,North-D,South-D,1,14,2-16-0 (0.111),18,18,3.777777,7.9012344444,win,Lee Academy,Searsport HS,34.0,7.111111,X,,,Lee Academy,Searsport HS,61.0,45.0,2026-02-08T20:16:07Z
2025-12-09,Boys,14895,Searsport HS,Islesboro Central,D,South,South-D,South-S,2,10,4-14-0 (0.222),18,18,7.111111,21.7283944444,win,Searsport HS,Islesboro Central,32.0,16.0,X,,,Islesboro Central,Searsport HS,52.0,54.0,2026-02-08T20:16:07Z
2025-12-15,Boys,14897,Narraguagus Sr,Searsport HS,D,North,North-D,South-D,4,11,9-9-0 (0.500),18,18,16.888888,44.5678988888,win,Narraguagus Sr,Searsport HS,34.0,7.111111,X,,,Narraguagus Sr,Searsport HS,78.0,26.0,2026-02-08T20:16:07Z
2025-12-18,Boys,14899,Sumner Memorial,Searsport HS,C,North,North-C,South-D,5,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Searsport HS,34.0,7.111111,X,,,Searsport HS,Sumner Memorial,25.0,66.0,2026-02-08T20:16:07Z
2025-12-27,Boys,14901,Woodland Sr.,Searsport HS,D,North,North-D,South-D,5,6,11-7-0 (0.611),18,18,20.555555,88.3333294444,win,Woodland Sr.,Searsport HS,34.0,7.111111,X,,,Woodland Sr.,Searsport HS,66.0,38.0,2026-02-08T20:16:07Z
2025-12-30,Boys,14904,Jonesport-Beals,Searsport HS,S,North,North-S,South-D,6,1,11-7-0 (0.611),18,18,20.444444,65.3086383333,win,Jonesport-Beals,Searsport HS,34.0,7.111111,X,,,Searsport HS,Jonesport-Beals,34.0,47.0,2026-02-08T20:16:07Z
2025-12-29,Girls,14928,Narraguagus Sr,Sumner Memorial,D,North,North-D,North-C,8,7,9-9-0 (0.500),18,18,16.777777,60.8024677777,win,Narraguagus Sr,Sumner Memorial,36.0,15.444444,X,,,Narraguagus Sr,Sumner Memorial,50.0,46.0,2026-02-08T20:16:07Z
2026-01-02,Girls,14934,Sumner Memorial,Central,C,North,North-C,North-C,7,7,8-10-0 (0.444),18,18,15.444444,52.1604916666,win,Sumner Memorial,Central,36.0,11.666666,X,,,Sumner Memorial,Central,53.0,47.0,2026-02-08T20:16:07Z
2026-01-19,Girls,14939,Washington Academy,Sumner Memorial,C,North,North-C,North-C,12,9,5-13-0 (0.278),18,18,10.0,33.8271588888,win,Washington Academy,Sumner Memorial,36.0,15.444444,X,,,Sumner Memorial,Washington Academy,30.0,38.0,2026-02-08T20:16:07Z
2026-01-10,Girls,14942,Calais,Sumner Memorial,C,North,North-C,North-C,11,6,8-10-0 (0.444),18,18,15.444444,57.5308627777,win,Calais,Sumner Memorial,36.0,15.444444,X,,,Sumner Memorial,Calais,37.0,39.0,2026-02-08T20:16:07Z
2026-01-12,Girls,14948,Mattanawcook Academy,Sumner Memorial,C,North,North-C,North-C,11,1,18-0-0 (1.000),18,18,35.777777,173.5802433333,win,Mattanawcook Academy,Sumner Memorial,36.0,15.444444,X,,,Sumner Memorial,Mattanawcook Academy,20.0,90.0,2026-02-08T20:16:07Z
2026-01-15,Girls,14951,Sumner Memorial,Searsport HS,C,North,North-C,South-D,11,7,8-10-0 (0.444),18,18,15.444444,52.1604916666,win,Sumner Memorial,Searsport HS,34.0,7.333333,X,,,Sumner Memorial,Searsport HS,71.0,14.0,2026-02-08T20:16:07Z
2026-01-23,Girls,14955,George Stevens Academy,Sumner Memorial,C,North,North-C,North-C,15,2,16-2-0 (0.889),18,18,31.333333,130.24691,win,George Stevens Academy,Sumner Memorial,36.0,15.444444,X,,,Sumner Memorial,George Stevens Academy,32.0,49.0,2026-02-08T20:16:07Z
2026-01-27,Girls,14959,Sumner Memorial,Bucksport,C,North,North-C,North-C,15,7,8-10-0 (0.444),18,18,15.444444,52.1604916666,win,Sumner Memorial,Bucksport,36.0,10.222222,X,,,Sumner Memorial,Bucksport,64.0,39.0,2026-02-08T20:16:07Z
2025-12-10,Boys,14989,Sumner Memorial,Jonesport-Beals,C,North,North-C,North-S,2,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Jonesport-Beals,32.0,20.444444,X,,,Sumner Memorial,Jonesport-Beals,58.0,52.0,2026-02-08T20:16:07Z
2025-12-13,Boys,14991,Sumner Memorial,Calais,C,North,North-C,North-C,3,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Calais,36.0,15.444444,X,,,Sumner Memorial,Calais,71.0,60.0,2026-02-08T20:16:07Z
2025-12-30,Boys,14997,Sumner Memorial,George Stevens Academy,C,North,North-C,North-C,7,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,George Stevens Academy,36.0,9.444444,X,,,Sumner Memorial,George Stevens Academy,72.0,55.0,2026-02-08T20:16:07Z
2026-01-03,Boys,14999,Sumner Memorial,Central,C,North,North-C,North-C,8,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Central,36.0,9.666666,X,,,Sumner Memorial,Central,63.0,53.0,2026-02-08T20:16:07Z
2026-01-10,Boys,15001,Sumner Memorial,Narraguagus Sr,C,North,North-C,North-D,10,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Narraguagus Sr,34.0,16.888888,X,,,Sumner Memorial,Narraguagus Sr,73.0,51.0,2026-02-08T20:16:07Z
2026-01-13,Boys,15005,Washington Academy,Sumner Memorial,C,North,North-C,North-C,13,5,11-7-0 (0.611),18,18,22.0,76.0493811111,win,Washington Academy,Sumner Memorial,36.0,21.444444,X,,,Sumner Memorial,Washington Academy,54.0,60.0,2026-02-08T20:16:07Z
2026-01-15,Boys,15007,Sumner Memorial,Searsport HS,C,North,North-C,South-D,12,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Searsport HS,34.0,7.111111,X,,,Sumner Memorial,Searsport HS,86.0,48.0,2026-02-08T20:16:07Z
2026-01-19,Boys,15011,Mattanawcook Academy,Sumner Memorial,C,North,North-C,North-C,14,2,15-3-0 (0.833),18,18,29.777777,131.41975,win,Mattanawcook Academy,Sumner Memorial,36.0,21.444444,X,,,Sumner Memorial,Mattanawcook Academy,42.0,64.0,2026-02-08T20:16:07Z
2026-01-29,Boys,15015,Sumner Memorial,Bucksport,C,North,North-C,North-C,16,6,11-7-0 (0.611),18,18,21.444444,69.5678988888,win,Sumner Memorial,Bucksport,36.0,10.0,X,,,Sumner Memorial,Bucksport,81.0,55.0,2026-02-08T20:16:07Z
2025-12-09,Girls,15041,Lawrence,Oceanside,B,North,North-B,South-B,1,3,13-5-0 (0.722),18,18,27.777777,119.1357994444,win,Lawrence,Oceanside,38.0,35.777777,X,,,Lawrence,Oceanside,70.0,62.0,2026-02-08T20:16:07Z
2025-12-11,Girls,15049,Lawrence,Messalonskee,B,North,North-B,North-A,2,3,13-5-0 (0.722),18,18,27.777777,119.1357994444,win,Lawrence,Messalonskee,40.0,6.666666,X,,,Messalonskee,Lawrence,24.0,59.0,2026-02-08T20:16:07Z
2025-12-16,Girls,15056,Lawrence,Nokomis,B,North,North-B,North-B,4,3,13-5-0 (0.722),18,18,27.777777,119.1357994444,win,Lawrence,Nokomis,38.0,6.333333,X,,,Lawrence,Nokomis,54.0,27.0,2026-02-08T20:16:07Z
2025-12-08,Girls,15061,Sumner Memorial,Jonesport-Beals,C,North,North-C,North-S,2,7,8-10-0 (0.444),18,18,15.444444,52.1604916666,win,Sumner Memorial,Jonesport-Beals,32.0,18.666666,X,,,Sumner Memorial,Jonesport-Beals,53.0,45.0,2026-02-08T20:16:07Z
2025-12-12,Boys,15136,Thornton Academy,Biddeford,A,South,South-A,South-A,3,4,12-6-0 (0.667),18,18,26.555555,94.2592566666,win,Thornton Academy,Biddeford,40.0,6.555555,X,,,Biddeford,Thornton Academy,35.0,71.0,2026-02-08T20:16:07Z
2025-12-30,Boys,15141,Biddeford,Marshwood,A,South,South-A,South-B,7,13,3-15-0 (0.167),18,18,6.555555,8.4567894444,win,Biddeford,Marshwood,38.0,2.222222,X,,,Biddeford,Marshwood,54.0,49.0,2026-02-08T20:16:07Z
2026-01-02,Boys,15143,Falmouth,Biddeford,A,South,South-A,South-A,8,11,7-11-0 (0.389),18,18,15.444444,41.5432083333,win,Falmouth,Biddeford,40.0,6.555555,X,,,Falmouth,Biddeford,56.0,37.0,2026-02-08T20:16:07Z
2026-01-06,Boys,15145,Biddeford,Noble,A,South,South-A,South-A,9,13,3-15-0 (0.167),18,18,6.555555,8.4567894444,win,Biddeford,Noble,40.0,10.888888,X,,,Biddeford,Noble,49.0,34.0,2026-02-08T20:16:07Z
2026-01-08,Boys,15147,Deering,Biddeford,A,South,South-A,South-A,9,15,3-15-0 (0.167),18,18,6.555555,6.0493822222,win,Deering,Biddeford,40.0,6.555555,X,,,Biddeford,Deering,48.0,53.0,2026-02-08T20:16:07Z
2026-01-10,Boys,15149,Biddeford,Massabesic,A,South,South-A,South-A,11,13,3-15-0 (0.167),18,18,6.555555,8.4567894444,win,Biddeford,Massabesic,40.0,2.111111,X,,,Biddeford,Massabesic,60.0,55.0,2026-02-08T20:16:07Z
2026-01-13,Boys,15151,Westbrook,Biddeford,A,South,South-A,South-A,11,7,13-5-0 (0.722),18,18,28.666666,84.4444416666,win,Westbrook,Biddeford,40.0,6.555555,X,,,Westbrook,Biddeford,68.0,20.0,2026-02-08T20:16:07Z
2026-01-15,Boys,15153,Windham,Biddeford,A,South,South-A,South-A,12,1,16-2-0 (0.889),18,18,35.444444,174.4444411111,win,Windham,Biddeford,40.0,6.555555,X,,,Windham,Biddeford,83.0,35.0,2026-02-08T20:16:07Z
2026-01-17,Boys,15155,Scarborough,Biddeford,A,South,South-A,South-A,12,8,11-7-0 (0.611),18,18,24.333333,83.3333311111,win,Scarborough,Biddeford,40.0,6.555555,X,,,Scarborough,Biddeford,53.0,26.0,2026-02-08T20:16:07Z
2026-01-22,Boys,15157,Portland,Biddeford,A,South,South-A,South-A,14,6,12-6-0 (0.667),18,18,26.555555,89.3827133333,win,Portland,Biddeford,40.0,6.555555,X,,,Biddeford,Portland,31.0,72.0,2026-02-08T20:16:07Z
2025-12-16,Girls,15160,Biddeford,Gorham,A,South,South-A,South-A,4,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Gorham,40.0,22.222222,X,,,Biddeford,Gorham,58.0,31.0,2026-02-08T20:16:07Z
2025-12-19,Girls,15163,South Portland,Biddeford,A,South,South-A,South-A,4,3,16-2-0 (0.889),18,18,35.444444,155.9259216666,win,South Portland,Biddeford,40.0,33.222222,X,,,South Portland,Biddeford,50.0,45.0,2026-02-08T20:16:07Z
2025-12-22,Girls,15165,Biddeford,Bonny Eagle,A,South,South-A,South-A,6,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Bonny Eagle,40.0,11.111111,X,,,Biddeford,Bonny Eagle,72.0,24.0,2026-02-08T20:16:07Z
2026-01-02,Girls,15169,Biddeford,Falmouth,A,South,South-A,South-A,8,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Falmouth,40.0,1.0,X,,,Biddeford,Falmouth,48.0,21.0,2026-02-08T20:16:07Z
2026-01-06,Girls,15171,Biddeford,Noble,A,South,South-A,South-A,9,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Noble,40.0,4.444444,X,,,Biddeford,Noble,53.0,17.0,2026-02-08T20:16:07Z
2026-01-08,Girls,15173,Biddeford,Deering,A,South,South-A,South-A,10,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Deering,40.0,6.666666,X,,,Deering,Biddeford,28.0,61.0,2026-02-08T20:16:07Z
2026-01-10,Girls,15175,Biddeford,Massabesic,A,South,South-A,South-A,11,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Massabesic,40.0,11.111111,X,,,Massabesic,Biddeford,24.0,56.0,2026-02-08T20:16:07Z
2026-01-13,Girls,15177,Biddeford,Westbrook,A,South,South-A,South-A,12,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Westbrook,40.0,24.444444,X,,,Biddeford,Westbrook,56.0,41.0,2026-02-08T20:16:07Z
2026-01-15,Girls,15179,Biddeford,Windham,A,South,South-A,South-A,13,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Windham,40.0,26.555555,X,,,Biddeford,Windham,56.0,30.0,2026-02-08T20:16:07Z
2026-01-17,Girls,15181,Biddeford,Scarborough,A,South,South-A,South-A,14,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Scarborough,40.0,15.555555,X,,,Biddeford,Scarborough,75.0,40.0,2026-02-08T20:16:07Z
2026-01-21,Girls,15183,Biddeford,Portland,A,South,South-A,South-A,15,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Portland,40.0,8.888888,X,,,Portland,Biddeford,29.0,49.0,2026-02-08T20:16:07Z
2026-01-30,Girls,15185,Biddeford,Deering,A,South,South-A,South-A,16,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Deering,40.0,6.666666,X,,,Deering,Biddeford,44.0,73.0,2026-02-08T20:16:07Z
2026-02-03,Girls,15187,Biddeford,Cheverus,A,South,South-A,South-A,17,4,15-3-0 (0.833),18,18,33.222222,134.9999961111,win,Biddeford,Cheverus,40.0,37.666666,X,,,Biddeford,Cheverus,54.0,40.0,2026-02-08T20:16:07Z
2026-01-08,Boys,15226,Searsport HS,Islesboro Central,D,South,South-D,South-S,9,10,4-14-0 (0.222),18,18,7.111111,21.7283944444,win,Searsport HS,Islesboro Central,32.0,16.0,X,,,Searsport HS,Islesboro Central,50.0,45.0,2026-02-08T20:16:07Z
2026-01-12,Boys,15230,Narraguagus Sr,Searsport HS,D,North,North-D,South-D,12,11,9-9-0 (0.500),18,18,16.888888,44.5678988888,win,Narraguagus Sr,Searsport HS,34.0,7.111111,X,,,Searsport HS,Narraguagus Sr,53.0,57.0,2026-02-08T20:16:07Z
2026-01-17,Boys,15232,Jonesport-Beals,Searsport HS,S,North,North-S,South-D,13,1,11-7-0 (0.611),18,18,20.444444,65.3086383333,win,Jonesport-Beals,Searsport HS,34.0,7.111111,X,,,Jonesport-Beals,Searsport HS,83.0,42.0,2026-02-08T20:16:07Z
2026-02-04,Boys,15234,Wiscasset HS,Searsport HS,D,South,South-D,South-D,18,5,13-5-0 (0.722),18,18,23.777777,69.1357994444,win,Wiscasset HS,Searsport HS,34.0,7.111111,X,,,Wiscasset HS,Searsport HS,66.0,50.0,2026-02-08T20:16:07Z
2026-01-28,Boys,15240,Lee Academy,Searsport HS,D,North,North-D,South-D,15,14,2-16-0 (0.111),18,18,3.777777,7.9012344444,win,Lee Academy,Searsport HS,34.0,7.111111,X,,,Searsport HS,Lee Academy,29.0,59.0,2026-02-08T20:16:07Z
2026-02-03,Boys,15242,Wiscasset HS,Searsport HS,D,South,South-D,South-D,17,5,13-5-0 (0.722),18,18,23.777777,69.1357994444,win,Wiscasset HS,Searsport HS,34.0,7.111111,X,,,Wiscasset HS,Searsport HS,77.0,64.0,2026-02-08T20:16:07Z
2026-01-20,Boys,15244,Woodland Sr.,Searsport HS,D,North,North-D,South-D,12,6,11-7-0 (0.611),18,18,20.555555,88.3333294444,win,Woodland Sr.,Searsport HS,34.0,7.111111,X,,,Searsport HS,Woodland Sr.,36.0,76.0,2026-02-08T20:16:07Z
2025-12-06,Girls,15246,Lee Academy,Searsport HS,D,North,North-D,South-D,2,14,3-14-0 (0.176),17,17,6.0,14.0522870588,win,Lee Academy,Searsport HS,34.0,7.333333,X,,,Lee Academy,Searsport HS,64.0,22.0,2026-02-08T20:16:07Z
2025-12-09,Girls,15248,Searsport HS,Islesboro Central,D,South,South-D,South-S,2,9,4-14-0 (0.222),18,18,7.333333,5.1851844444,win,Searsport HS,Islesboro Central,32.0,1.0,X,,,Islesboro Central,Searsport HS,27.0,29.0,2026-02-08T20:16:07Z
2025-12-15,Girls,15250,Narraguagus Sr,Searsport HS,D,North,North-D,South-D,4,7,9-9-0 (0.500),18,18,16.777777,60.8024677777,win,Narraguagus Sr,Searsport HS,34.0,7.333333,X,,,Narraguagus Sr,Searsport HS,66.0,10.0,2026-02-08T20:16:07Z
2025-12-18,Girls,15253,Sumner Memorial,Searsport HS,C,North,North-C,South-D,4,7,8-10-0 (0.444),18,18,15.444444,52.1604916666,win,Sumner Memorial,Searsport HS,34.0,7.333333,X,,,Searsport HS,Sumner Memorial,13.0,77.0,2026-02-08T20:16:07Z
2025-12-27,Girls,15255,Woodland Sr.,Searsport HS,D,North,North-D,South-D,5,6,9-9-0 (0.500),18,18,16.777777,64.7530844444,win,Woodland Sr.,Searsport HS,34.0,7.333333,X,,,Woodland Sr.,Searsport HS,63.0,23.0,2026-02-08T20:16:07Z
2025-12-30,Girls,15257,Jonesport-Beals,Searsport HS,S,North,North-S,South-D,6,3,10-8-0 (0.556),18,18,18.666666,66.5432083333,win,Jonesport-Beals,Searsport HS,34.0,7.333333,X,,,Searsport HS,Jonesport-Beals,21.0,68.0,2026-02-08T20:16:07Z
2026-01-08,Girls,15259,Searsport HS,Islesboro Central,D,South,South-D,South-S,9,9,4-14-0 (0.222),18,18,7.333333,5.1851844444,win,Searsport HS,Islesboro Central,32.0,1.0,X,,,Searsport HS,Islesboro Central,20.0,12.0,2026-02-08T20:16:07Z
2026-01-12,Girls,15261,Narraguagus Sr,Searsport HS,D,North,North-D,South-D,12,7,9-9-0 (0.500),18,18,16.777777,60.8024677777,win,Narraguagus Sr,Searsport HS,34.0,7.333333,X,,,Searsport HS,Narraguagus Sr,8.0,48.0,2026-02-08T20:16:07Z
2026-01-17,Girls,15264,Jonesport-Beals,Searsport HS,S,North,North-S,South-D,11,3,10-8-0 (0.556),18,18,18.666666,66.5432083333,win,Jonesport-Beals,Searsport HS,34.0,7.333333,X,,,Jonesport-Beals,Searsport HS,60.0,12.0,2026-02-08T20:16:07Z
2026-01-20,Girls,15266,Woodland Sr.,Searsport HS,D,North,North-D,South-D,12,6,9-9-0 (0.500),18,18,16.777777,64.7530844444,win,Woodland Sr.,Searsport HS,34.0,7.333333,X,,,Searsport HS,Woodland Sr.,9.0,82.0,2026-02-08T20:16:07Z
2026-02-04,Girls,15268,Searsport HS,Wiscasset HS,D,South,South-D,South-D,18,9,4-14-0 (0.222),18,18,7.333333,5.1851844444,win,Searsport HS,Wiscasset HS,34.0,3.666666,X,,,Wiscasset HS,Searsport HS,24.0,30.0,2026-02-08T20:16:07Z
2026-01-28,Girls,15270,Lee Academy,Searsport HS,D,North,North-D,South-D,16,14,3-14-0 (0.176),17,17,6.0,14.0522870588,win,Lee Academy,Searsport HS,34.0,7.333333,X,,,Searsport HS,Lee Academy,11.0,66.0,2026-02-08T20:16:07Z
2026-02-03,Girls,15273,Searsport HS,Wiscasset HS,D,South,South-D,South-D,17,9,4-14-0 (0.222),18,18,7.333333,5.1851844444,win,Searsport HS,Wiscasset HS,34.0,3.666666,X,,,Searsport HS,Wiscasset HS,28.0,21.0,2026-02-08T20:16:07Z
2025-12-05,Boys,15316,Narraguagus Sr,Penquis Valley HS,D,North,North-D,North-D,1,11,9-9-0 (0.500),18,18,16.888888,44.5678988888,win,Narraguagus Sr,Penquis Valley HS,34.0,3.777777,X,,,Narraguagus Sr,Penquis Valley HS,55.0,47.0,2026-02-08T20:16:07Z
2025-12-11,Boys,15318,George Stevens Academy,Narraguagus Sr,C,North,North-C,North-D,2,12,5-13-0 (0.278),18,18,9.444444,24.2592577777,win,George Stevens Academy,Narraguagus Sr,34.0,16.888888,X,,,George Stevens Academy,Narraguagus Sr,60.0,33.0,2026-02-08T20:16:07Z
