Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
12/4/2025,Girls,16881,Waynflete,Pine Tree Academy,C,South,South-C,South-S,1,12,3-13-0 (0.188),16,18,5.666666,18.31517667,win,Waynflete,Pine Tree Academy,32,15.411764,X,,,Pine Tree Academy,Waynflete,20,46,2026-02-02T11:38:32Z
12/15/2025,Girls,16885,Mattanawcook Academy,Houlton HS,C,North,North-C,North-C,4,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Houlton HS,36,7.888888,X,,,Houlton HS,Mattanawcook Academy,22,83,2026-02-02T11:38:32Z
12/19/2025,Girls,16887,Mattanawcook Academy,Orono,C,North,North-C,North-C,5,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Orono,36,14,X,,,Mattanawcook Academy,Orono,67,36,2026-02-02T11:38:32Z
1/2/2026,Girls,16911,Mattanawcook Academy,Fort Kent Community,C,North,North-C,North-C,8,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Fort Kent Community,36,5.666666,X,,,Fort Kent Community,Mattanawcook Academy,19,95,2026-02-02T11:38:32Z
1/3/2026,Girls,16915,Mattanawcook Academy,Caribou,C,North,North-C,North-C,9,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Caribou,36,18,X,,,Caribou,Mattanawcook Academy,39,69,2026-02-02T11:38:32Z
1/9/2026,Girls,16923,Mattanawcook Academy,George Stevens Academy,C,North,North-C,North-C,10,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,George Stevens Academy,36,29.333333,X,,,Mattanawcook Academy,George Stevens Academy,67,42,2026-02-02T11:38:32Z
1/14/2026,Girls,16932,Mattanawcook Academy,Orono,C,North,North-C,North-C,12,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Orono,36,14,X,,,Orono,Mattanawcook Academy,34,67,2026-02-02T11:38:32Z
1/16/2026,Girls,16939,Mattanawcook Academy,Houlton HS,C,North,North-C,North-C,13,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Houlton HS,36,7.888888,X,,,Mattanawcook Academy,Houlton HS,72,28,2026-02-02T11:38:32Z
1/21/2026,Girls,16941,Mattanawcook Academy,Calais,C,North,North-C,North-C,14,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Calais,36,13.444444,X,,,Mattanawcook Academy,Calais,75,22,2026-02-02T11:38:32Z
1/23/2026,Girls,16943,Mattanawcook Academy,Caribou,C,North,North-C,North-C,15,1,17-0-0 (1.000),17,18,33.888888,147.6543172,win,Mattanawcook Academy,Caribou,36,18,X,,,Mattanawcook Academy,Caribou,61,42,2026-02-02T11:38:32Z
12/4/2025,Boys,16972,Mount View,Waterville,C,South,South-C,North-B,1,4,10-7-0 (0.588),17,18,20.444444,63.02469,win,Mount View,Waterville,38,6,X,,,Waterville,Mount View,24,67,2026-02-02T11:38:32Z
12/9/2025,Boys,16974,John Bapst Memorial,Waterville,B,North,North-B,North-B,2,9,4-13-0 (0.235),17,18,8.444444,25.98765389,win,John Bapst Memorial,Waterville,38,6,X,,,Waterville,John Bapst Memorial,43,51,2026-02-02T11:38:32Z
12/11/2025,Boys,16976,Lisbon,Waterville,C,South,South-C,North-B,3,9,8-8-0 (0.500),16,18,16,43.33333111,win,Lisbon,Waterville,38,6,X,,,Waterville,Lisbon,55,61,2026-02-02T11:38:32Z
12/16/2025,Boys,16978,Winslow,Waterville,C,South,South-C,North-B,5,11,7-9-0 (0.438),16,18,14.444444,36.23456667,win,Winslow,Waterville,38,6,X,,,Waterville,Winslow,33,45,2026-02-02T11:38:32Z
12/23/2025,Boys,16980,Erskine Academy,Waterville,B,North,North-B,North-B,5,6,12-4-0 (0.750),16,18,24.777777,67.65431889,win,Erskine Academy,Waterville,38,6,X,,,Erskine Academy,Waterville,51,32,2026-02-02T11:38:32Z
12/27/2025,Boys,16982,Waterville,Bucksport,B,North,North-B,North-C,7,12,3-13-0 (0.188),16,18,6,15.61728389,win,Waterville,Bucksport,36,10,X,,,Waterville,Bucksport,59,42,2026-02-02T11:38:32Z
1/2/2026,Boys,16984,Maine Central Institute,Waterville,C,North,North-C,North-B,8,12,4-12-0 (0.250),16,18,8.111111,21.23456722,win,Maine Central Institute,Waterville,38,6,X,,,Waterville,Maine Central Institute,33,50,2026-02-02T11:38:32Z
1/9/2026,Boys,16986,Lisbon,Waterville,C,South,South-C,North-B,9,9,8-8-0 (0.500),16,18,16,43.33333111,win,Lisbon,Waterville,38,6,X,,,Lisbon,Waterville,47,43,2026-02-02T11:38:32Z
1/13/2026,Boys,16988,Erskine Academy,Waterville,B,North,North-B,North-B,11,6,12-4-0 (0.750),16,18,24.777777,67.65431889,win,Erskine Academy,Waterville,38,6,X,,,Waterville,Erskine Academy,41,51,2026-02-02T11:38:32Z
12/9/2025,Boys,17160,Thornton Academy,Gorham,A,South,South-A,South-A,2,4,12-5-0 (0.706),17,18,26.555555,84.56789944,win,Thornton Academy,Gorham,40,11.111111,X,,,Gorham,Thornton Academy,52,56,2026-02-02T11:38:32Z
12/12/2025,Boys,17162,Gorham,Massabesic,A,South,South-A,South-A,3,12,5-11-0 (0.313),16,18,11.111111,20.61728278,win,Gorham,Massabesic,40,2.111111,X,,,Gorham,Massabesic,77,42,2026-02-02T11:38:32Z
12/16/2025,Boys,17168,Gorham,Biddeford,A,South,South-A,South-A,4,12,5-11-0 (0.313),16,18,11.111111,20.61728278,win,Gorham,Biddeford,40,6.555555,X,,,Gorham,Biddeford,74,45,2026-02-02T11:38:32Z
1/10/2026,Boys,17170,Windham,Gorham,A,South,South-A,South-A,10,1,14-2-0 (0.875),16,18,31,138.8888867,win,Windham,Gorham,40,11.111111,X,,,Gorham,Windham,68,77,2026-02-02T11:38:32Z
1/15/2026,Boys,17172,Leavitt Area,Waterville,B,South,South-B,North-B,11,4,11-5-0 (0.688),16,18,23,91.85184889,win,Leavitt Area,Waterville,38,6,X,,,Leavitt Area,Waterville,70,32,2026-02-02T11:38:32Z
1/17/2026,Boys,17173,Portland,Gorham,A,South,South-A,South-A,12,8,10-6-0 (0.625),16,18,22.111111,66.11110889,win,Portland,Gorham,40,11.111111,X,,,Gorham,Portland,30,61,2026-02-02T11:38:32Z
1/27/2026,Boys,17175,Gorham,Falmouth,A,South,South-A,South-A,15,12,5-11-0 (0.313),16,18,11.111111,20.61728278,win,Gorham,Falmouth,40,13.222222,X,,,Gorham,Falmouth,56,49,2026-02-02T11:38:32Z
12/11/2025,Boys,17231,Machias Memorial,Woodland Sr.,D,North,North-D,North-D,3,1,16-1-0 (0.941),17,18,29.888888,150.0617222,win,Machias Memorial,Woodland Sr.,34,20.555555,X,,,Machias Memorial,Woodland Sr.,83,73,2026-02-02T11:38:32Z
12/12/2025,Girls,17233,Gorham,Massabesic,A,South,South-A,South-A,3,8,9-7-0 (0.563),16,18,20,48.70370111,win,Gorham,Massabesic,40,8.888888,X,,,Gorham,Massabesic,48,28,2026-02-02T11:38:32Z
1/6/2026,Girls,17236,Cheverus,Gorham,A,South,South-A,South-A,9,1,16-0-0 (1.000),16,18,35.444444,144.7530833,win,Cheverus,Gorham,40,20,X,,,Gorham,Cheverus,44,48,2026-02-02T11:38:32Z
1/8/2026,Girls,17238,Gorham,Noble,A,South,South-A,South-A,10,8,9-7-0 (0.563),16,18,20,48.70370111,win,Gorham,Noble,40,4.444444,X,,,Gorham,Noble,54,14,2026-02-02T11:38:32Z
1/13/2026,Girls,17240,Gorham,Bonny Eagle,A,South,South-A,South-A,12,8,9-7-0 (0.563),16,18,20,48.70370111,win,Gorham,Bonny Eagle,40,6.666666,X,,,Gorham,Bonny Eagle,80,37,2026-02-02T11:38:32Z
2/3/2026,Girls,17242,Gorham,Marshwood,A,South,South-A,South-B,17,8,9-7-0 (0.563),16,18,20,48.70370111,normal,,,,,,,,Gorham,Marshwood,,,2026-02-02T11:38:32Z
1/17/2026,Boys,17290,Winslow,Waterville,C,South,South-C,North-B,11,11,7-9-0 (0.438),16,18,14.444444,36.23456667,win,Winslow,Waterville,38,6,X,,,Winslow,Waterville,55,52,2026-02-02T11:38:32Z
1/19/2026,Boys,17292,Waterville,Bucksport,B,North,North-B,North-C,13,12,3-13-0 (0.188),16,18,6,15.61728389,win,Waterville,Bucksport,36,10,X,,,Bucksport,Waterville,47,53,2026-02-02T11:38:32Z
1/30/2026,Boys,17300,Lincoln Academy,Waterville,B,South,South-B,North-B,16,9,5-11-0 (0.313),16,18,10.555555,35.43209833,win,Lincoln Academy,Waterville,38,6,X,,,Waterville,Lincoln Academy,32,41,2026-02-02T11:38:32Z
2/2/2026,Boys,17319,Waterville,Mount View,B,North,North-B,South-C,17,12,3-13-0 (0.188),16,18,6,15.61728389,normal,,,,,,,,Waterville,Mount View,,,2026-02-02T11:38:32Z
1/15/2026,Boys,17338,Woodland Sr.,Jonesport-Beals,D,North,North-D,North-S,11,6,11-6-0 (0.647),17,18,20.555555,83.08641611,win,Woodland Sr.,Jonesport-Beals,32,20.444444,X,,,Jonesport-Beals,Woodland Sr.,53,59,2026-02-02T11:38:32Z
12/23/2025,Boys,17340,Woodland Sr.,Calais,D,North,North-D,North-C,4,6,11-6-0 (0.647),17,18,20.555555,83.08641611,win,Woodland Sr.,Calais,36,11.777777,X,,,Woodland Sr.,Calais,64,52,2026-02-02T11:38:32Z
12/30/2025,Boys,17342,Penobscot Valley,Woodland Sr.,D,North,North-D,North-D,6,9,10-7-0 (0.588),17,18,19.333333,62.65431722,win,Penobscot Valley,Woodland Sr.,34,20.555555,X,,,Woodland Sr.,Penobscot Valley,54,59,2026-02-02T11:38:32Z
1/3/2026,Boys,17344,Woodland Sr.,Shead,D,North,North-D,North-S,7,6,11-6-0 (0.647),17,18,20.555555,83.08641611,win,Woodland Sr.,Shead,32,14.888888,X,,,Shead,Woodland Sr.,41,66,2026-02-02T11:38:32Z
1/8/2026,Boys,17346,Jonesport-Beals,Woodland Sr.,S,North,North-S,North-D,9,1,11-6-0 (0.647),17,18,20.444444,64.19752722,win,Jonesport-Beals,Woodland Sr.,34,20.555555,X,,,Woodland Sr.,Jonesport-Beals,49,50,2026-02-02T11:38:32Z
1/13/2026,Boys,17348,Woodland Sr.,Lee Academy,D,North,North-D,North-D,10,6,11-6-0 (0.647),17,18,20.555555,83.08641611,win,Woodland Sr.,Lee Academy,34,3.777777,X,,,Woodland Sr.,Lee Academy,64,44,2026-02-02T11:38:32Z
1/22/2026,Boys,17350,Penobscot Valley,Woodland Sr.,D,North,North-D,North-D,13,9,10-7-0 (0.588),17,18,19.333333,62.65431722,win,Penobscot Valley,Woodland Sr.,34,20.555555,X,,,Penobscot Valley,Woodland Sr.,67,61,2026-02-02T11:38:32Z
1/27/2026,Boys,17352,Machias Memorial,Woodland Sr.,D,North,North-D,North-D,15,1,16-1-0 (0.941),17,18,29.888888,150.0617222,win,Machias Memorial,Woodland Sr.,34,20.555555,X,,,Woodland Sr.,Machias Memorial,50,65,2026-02-02T11:38:32Z
12/10/2025,Girls,17354,Machias Memorial,Woodland Sr.,D,North,North-D,North-D,2,2,15-2-0 (0.882),17,18,28.111111,108.8271572,win,Machias Memorial,Woodland Sr.,34,13,X,,,Woodland Sr.,Machias Memorial,47,69,2026-02-02T11:38:32Z
1/22/2026,Girls,17356,Woodland Sr.,Jonesport-Beals,D,North,North-D,North-S,13,7,7-9-0 (0.438),16,18,13,40.55555333,win,Woodland Sr.,Jonesport-Beals,32,16.777777,X,,,Woodland Sr.,Jonesport-Beals,51,44,2026-02-02T11:38:32Z
12/22/2025,Girls,17359,Calais,Woodland Sr.,C,North,North-C,North-D,6,6,7-9-0 (0.438),16,18,13.444444,45.43209778,win,Calais,Woodland Sr.,34,13,X,,,Woodland Sr.,Calais,37,47,2026-02-02T11:38:32Z
12/30/2025,Girls,17361,Penobscot Valley,Woodland Sr.,D,North,North-D,North-D,5,5,12-4-0 (0.750),16,18,23.111111,82.83950389,win,Penobscot Valley,Woodland Sr.,34,13,X,,,Woodland Sr.,Penobscot Valley,23,89,2026-02-02T11:38:32Z
1/19/2026,Girls,17363,Woodland Sr.,Lee Academy,D,North,North-D,North-D,11,7,7-9-0 (0.438),16,18,13,40.55555333,win,Woodland Sr.,Lee Academy,34,6,X,,,Woodland Sr.,Lee Academy,67,53,2026-02-02T11:38:32Z
1/9/2026,Girls,17365,Penobscot Valley,Woodland Sr.,D,North,North-D,North-D,8,5,12-4-0 (0.750),16,18,23.111111,82.83950389,win,Penobscot Valley,Woodland Sr.,34,13,X,,,Penobscot Valley,Woodland Sr.,96,40,2026-02-02T11:38:32Z
1/12/2026,Girls,17367,Machias Memorial,Woodland Sr.,D,North,North-D,North-D,11,2,15-2-0 (0.882),17,18,28.111111,108.8271572,win,Machias Memorial,Woodland Sr.,34,13,X,,,Machias Memorial,Woodland Sr.,70,48,2026-02-02T11:38:32Z
1/28/2026,Girls,17369,Woodland Sr.,Jonesport-Beals,D,North,North-D,North-S,15,7,7-9-0 (0.438),16,18,13,40.55555333,win,Woodland Sr.,Jonesport-Beals,32,16.777777,X,,,Jonesport-Beals,Woodland Sr.,41,50,2026-02-02T11:38:32Z
12/11/2025,Girls,17436,Erskine Academy,Lincoln Academy,B,North,North-B,South-B,3,8,13-3-0 (0.813),16,18,26.888888,76.72839333,win,Erskine Academy,Lincoln Academy,38,10.444444,X,,,Lincoln Academy,Erskine Academy,49,67,2026-02-02T11:38:32Z
1/13/2026,Girls,17440,Lincoln Academy,Mount View,B,South,South-B,South-C,10,13,5-11-0 (0.313),16,18,10.444444,29.44444389,win,Lincoln Academy,Mount View,36,16.222222,X,,,Lincoln Academy,Mount View,70,42,2026-02-02T11:38:32Z
1/23/2026,Girls,17444,Freeport,Lincoln Academy,B,South,South-B,South-B,14,7,8-8-0 (0.500),16,18,17,50.12345556,win,Freeport,Lincoln Academy,38,10.444444,X,,,Lincoln Academy,Freeport,34,37,2026-02-02T11:38:32Z
1/30/2026,Girls,17446,Lincoln Academy,Waterville,B,South,South-B,North-B,16,13,5-11-0 (0.313),16,18,10.444444,29.44444389,win,Lincoln Academy,Waterville,38,4,X,,,Lincoln Academy,Waterville,59,14,2026-02-02T11:38:32Z
12/13/2025,Boys,17448,Lincoln Academy,Cape Elizabeth,B,South,South-B,South-B,4,9,5-11-0 (0.313),16,18,10.555555,35.43209833,win,Lincoln Academy,Cape Elizabeth,38,14.333333,X,,,Lincoln Academy,Cape Elizabeth,62,39,2026-02-02T11:38:32Z
1/9/2026,Boys,17450,Oceanside,Lincoln Academy,B,South,South-B,South-B,10,7,8-9-0 (0.471),17,18,16.777777,49.62962778,win,Oceanside,Lincoln Academy,38,10.555555,X,,,Lincoln Academy,Oceanside,55,61,2026-02-02T11:38:32Z
1/17/2026,Boys,17454,Lincoln Academy,Leavitt Area,B,South,South-B,South-B,12,9,5-11-0 (0.313),16,18,10.555555,35.43209833,win,Lincoln Academy,Leavitt Area,38,23,X,,,Lincoln Academy,Leavitt Area,52,46,2026-02-02T11:38:32Z
2/3/2026,Boys,17456,Erskine Academy,Lincoln Academy,B,North,North-B,South-B,17,6,12-4-0 (0.750),16,18,24.777777,67.65431889,normal,,,,,,,,Erskine Academy,Lincoln Academy,,,2026-02-02T11:38:32Z
2/5/2026,Boys,17458,Lincoln Academy,Winslow,B,South,South-B,South-C,18,9,5-11-0 (0.313),16,18,10.555555,35.43209833,normal,,,,,,,,Lincoln Academy,Winslow,,,2026-02-02T11:38:32Z
12/5/2025,Boys,17465,Madawaska HS,Wisdom HS,D,North,North-D,North-S,1,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Wisdom HS,32,8.888888,X,,,Wisdom HS,Madawaska HS,31,79,2026-02-02T11:38:32Z
12/11/2025,Boys,17467,Madawaska HS,Central Aroostook Sr,D,North,North-D,North-D,2,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Central Aroostook Sr,34,21.666666,X,,,Central Aroostook Sr,Madawaska HS,55,67,2026-02-02T11:38:32Z
12/13/2025,Boys,17469,Madawaska HS,Southern Aroostook,D,North,North-D,North-D,3,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Southern Aroostook,34,14.444444,X,,,Madawaska HS,Southern Aroostook,80,34,2026-02-02T11:38:32Z
12/16/2025,Boys,17471,Madawaska HS,Van Buren District,D,North,North-D,North-S,4,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Van Buren District,32,8.888888,X,,,Van Buren District,Madawaska HS,24,63,2026-02-02T11:38:32Z
12/18/2025,Boys,17473,Madawaska HS,Easton Senior,D,North,North-D,North-S,5,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Easton Senior,32,19.777777,X,,,Easton Senior,Madawaska HS,45,70,2026-02-02T11:38:32Z
12/22/2025,Boys,17475,Fort Fairfield HS,Madawaska HS,D,North,North-D,North-D,6,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Madawaska HS,34,25.555555,X,,,Fort Fairfield HS,Madawaska HS,47,46,2026-02-02T11:38:32Z
12/30/2025,Boys,17477,Madawaska HS,Hodgdon HS,D,North,North-D,North-D,7,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Hodgdon HS,34,22,X,,,Madawaska HS,Hodgdon HS,56,44,2026-02-02T11:38:32Z
1/2/2026,Boys,17479,Madawaska HS,Katahdin HS,D,North,North-D,North-S,8,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Katahdin HS,32,16.222222,X,,,Madawaska HS,Katahdin HS,78,47,2026-02-02T11:38:32Z
1/5/2026,Boys,17481,Fort Kent Community,Madawaska HS,C,North,North-C,North-D,8,2,11-5-0 (0.688),16,18,21.666666,112.0987633,win,Fort Kent Community,Madawaska HS,34,25.555555,X,,,Fort Kent Community,Madawaska HS,62,59,2026-02-02T11:38:32Z
1/8/2026,Boys,17483,Madawaska HS,Wisdom HS,D,North,North-D,North-S,10,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Wisdom HS,32,8.888888,X,,,Madawaska HS,Wisdom HS,88,39,2026-02-02T11:38:32Z
1/10/2026,Boys,17485,Madawaska HS,Southern Aroostook,D,North,North-D,North-D,11,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Southern Aroostook,34,14.444444,X,,,Southern Aroostook,Madawaska HS,33,61,2026-02-02T11:38:32Z
1/14/2026,Boys,17487,Madawaska HS,Central Aroostook Sr,D,North,North-D,North-D,12,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Central Aroostook Sr,34,21.666666,X,,,Madawaska HS,Central Aroostook Sr,49,37,2026-02-02T11:38:32Z
1/16/2026,Boys,17489,Madawaska HS,Katahdin HS,D,North,North-D,North-S,13,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Katahdin HS,32,16.222222,X,,,Katahdin HS,Madawaska HS,31,68,2026-02-02T11:38:32Z
1/21/2026,Boys,17491,Madawaska HS,Van Buren District,D,North,North-D,North-S,14,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Van Buren District,32,8.888888,X,,,Madawaska HS,Van Buren District,84,16,2026-02-02T11:38:32Z
1/23/2026,Boys,17493,Madawaska HS,Fort Fairfield HS,D,North,North-D,North-D,15,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Fort Fairfield HS,34,23.555555,X,,,Madawaska HS,Fort Fairfield HS,56,51,2026-02-02T11:38:32Z
1/27/2026,Boys,17495,Madawaska HS,Easton Senior,D,North,North-D,North-S,16,2,14-3-0 (0.824),17,18,25.555555,125.1851806,win,Madawaska HS,Easton Senior,32,19.777777,X,,,Madawaska HS,Easton Senior,70,52,2026-02-02T11:38:32Z
1/30/2026,Boys,17497,Hodgdon HS,Madawaska HS,D,North,North-D,North-D,18,5,12-6-0 (0.667),18,18,22,89.81481278,win,Hodgdon HS,Madawaska HS,34,25.555555,X,,,Hodgdon HS,Madawaska HS,49,41,2026-02-02T11:38:32Z
2/3/2026,Boys,17499,Fort Kent Community,Madawaska HS,C,North,North-C,North-D,17,2,11-5-0 (0.688),16,18,21.666666,112.0987633,normal,,,,,,,,Fort Kent Community,Madawaska HS,,,2026-02-02T11:38:32Z
12/6/2025,Boys,17501,Fort Fairfield HS,Van Buren District,D,North,North-D,North-S,1,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Van Buren District,32,8.888888,X,,,Fort Fairfield HS,Van Buren District,75,12,2026-02-02T11:38:32Z
12/9/2025,Boys,17503,Fort Fairfield HS,Easton Senior,D,North,North-D,North-S,2,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Easton Senior,32,19.777777,X,,,Easton Senior,Fort Fairfield HS,47,71,2026-02-02T11:38:32Z
12/13/2025,Boys,17505,Fort Fairfield HS,Katahdin HS,D,North,North-D,North-S,3,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Katahdin HS,32,16.222222,X,,,Fort Fairfield HS,Katahdin HS,68,22,2026-02-02T11:38:32Z
12/15/2025,Boys,17507,Fort Fairfield HS,Wisdom HS,D,North,North-D,North-S,4,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Wisdom HS,32,8.888888,X,,,Wisdom HS,Fort Fairfield HS,20,79,2026-02-02T11:38:32Z
12/19/2025,Boys,17509,Fort Fairfield HS,Central Aroostook Sr,D,North,North-D,North-D,5,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Central Aroostook Sr,34,21.666666,X,,,Central Aroostook Sr,Fort Fairfield HS,43,65,2026-02-02T11:38:32Z
1/2/2026,Boys,17511,Fort Fairfield HS,Washburn District,D,North,North-D,North-S,7,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Washburn District,32,14.222222,X,,,Fort Fairfield HS,Washburn District,47,37,2026-02-02T11:38:32Z
1/6/2026,Boys,17513,Fort Fairfield HS,Southern Aroostook,D,North,North-D,North-D,8,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Southern Aroostook,34,14.444444,X,,,Fort Fairfield HS,Southern Aroostook,70,30,2026-02-02T11:38:32Z
1/8/2026,Boys,17515,Hodgdon HS,Fort Fairfield HS,D,North,North-D,North-D,11,5,12-6-0 (0.667),18,18,22,89.81481278,win,Hodgdon HS,Fort Fairfield HS,34,23.555555,X,,,Hodgdon HS,Fort Fairfield HS,57,53,2026-02-02T11:38:32Z
1/10/2026,Boys,17517,Fort Fairfield HS,Easton Senior,D,North,North-D,North-S,10,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Easton Senior,32,19.777777,X,,,Fort Fairfield HS,Easton Senior,60,46,2026-02-02T11:38:32Z
1/17/2026,Boys,17519,Hodgdon HS,Fort Fairfield HS,D,North,North-D,North-D,14,5,12-6-0 (0.667),18,18,22,89.81481278,win,Hodgdon HS,Fort Fairfield HS,34,23.555555,X,,,Fort Fairfield HS,Hodgdon HS,50,70,2026-02-02T11:38:32Z
1/20/2026,Boys,17521,Fort Fairfield HS,Katahdin HS,D,North,North-D,North-S,12,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Katahdin HS,32,16.222222,X,,,Katahdin HS,Fort Fairfield HS,60,69,2026-02-02T11:38:32Z
1/26/2026,Boys,17523,Fort Fairfield HS,Wisdom HS,D,North,North-D,North-S,14,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Wisdom HS,32,8.888888,X,,,Fort Fairfield HS,Wisdom HS,78,17,2026-02-02T11:38:32Z
1/28/2026,Boys,17525,Fort Fairfield HS,Washburn District,D,North,North-D,North-S,15,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Washburn District,32,14.222222,X,,,Washburn District,Fort Fairfield HS,31,67,2026-02-02T11:38:32Z
1/30/2026,Boys,17527,Fort Fairfield HS,Southern Aroostook,D,North,North-D,North-D,16,4,13-3-0 (0.813),16,18,23.555555,112.9012306,win,Fort Fairfield HS,Southern Aroostook,34,14.444444,X,,,Southern Aroostook,Fort Fairfield HS,37,50,2026-02-02T11:38:32Z
2/2/2026,Boys,17529,Fort Fairfield HS,Van Buren District,D,North,North-D,North-S,17,4,13-3-0 (0.813),16,18,23.555555,112.9012306,normal,,,,,,,,Fort Fairfield HS,Van Buren District,,,2026-02-02T11:38:32Z
2/4/2026,Boys,17531,Fort Fairfield HS,Central Aroostook Sr,D,North,North-D,North-D,18,4,13-3-0 (0.813),16,18,23.555555,112.9012306,normal,,,,,,,,Fort Fairfield HS,Central Aroostook Sr,,,2026-02-02T11:38:32Z
12/6/2025,Girls,17533,Fort Fairfield HS,Van Buren District,D,North,North-D,North-S,1,10,6-10-0 (0.375),16,18,10.777777,26.04938056,win,Fort Fairfield HS,Van Buren District,32,12.666666,X,,,Fort Fairfield HS,Van Buren District,39,28,2026-02-02T11:38:32Z
12/9/2025,Girls,17535,Fort Fairfield HS,Easton Senior,D,North,North-D,North-S,2,10,6-10-0 (0.375),16,18,10.777777,26.04938056,win,Fort Fairfield HS,Easton Senior,32,10.777777,X,,,Easton Senior,Fort Fairfield HS,31,35,2026-02-02T11:38:32Z
12/13/2025,Girls,17537,Katahdin HS,Fort Fairfield HS,S,North,North-S,North-D,2,2,15-2-0 (0.882),17,18,27.666666,89.99999556,win,Katahdin HS,Fort Fairfield HS,34,10.777777,X,,,Fort Fairfield HS,Katahdin HS,31,46,2026-02-02T11:38:32Z
12/15/2025,Girls,17539,Wisdom HS,Fort Fairfield HS,S,North,North-S,North-D,3,1,16-1-0 (0.941),17,18,29,112.2839461,win,Wisdom HS,Fort Fairfield HS,34,10.777777,X,,,Wisdom HS,Fort Fairfield HS,58,31,2026-02-02T11:38:32Z
12/19/2025,Girls,17541,Central Aroostook Sr,Fort Fairfield HS,D,North,North-D,North-D,4,3,16-1-0 (0.941),17,18,29.222222,106.172835,win,Central Aroostook Sr,Fort Fairfield HS,34,10.777777,X,,,Central Aroostook Sr,Fort Fairfield HS,67,32,2026-02-02T11:38:32Z
